Applicant Id,Applicant Name,CGPA,GRE,TOEFL,IELTS,Research,Degree_ID,Universities Applied,CID
10002460,Elanor,8.3,311,104,9,0,DL3,2,CU85
10002461,Elinora,8.1,309,100,7.5,0,DL2,2,CU26
10002462,Elton,8.2,307,101,6,0,DL2,3,CU85
10002463,Enis,8.2,304,105,7.5,1,DL1,2,CU58
10002464,Equilla,8.5,315,107,6,1,DL2,2,CU43
10002465,Ermal,8.7,325,111,8,0,DL3,3,CU44
10002466,Ernestene,8.92,325,112,8,0,DL3,4,CU1
10002467,Estefana,9.02,327,114,7,0,DL3,3,CU66
10002468,Etter,8.64,316,107,8.5,1,DL2,2,CU41
10002469,Fleurette,9.22,318,109,7.5,1,DL3,3,CU88
10002470,Fran,9.16,328,115,8,1,DL2,4,CU53
10002471,Fredda,9.64,332,118,6,1,DL3,5,CU67
10002472,Gabriella,9.76,336,112,6,1,DL3,5,CU22
10002473,Gean,9.45,321,111,7.5,1,DL2,5,CU92
10002474,Girlie,9.04,314,108,7,1,DL3,4,CU29
10002475,Gizella,8.9,314,106,8,0,DL2,3,CU33
10002476,Gustavia,8.56,329,114,8,1,DL2,2,CU7
10002477,Imogean,8.72,327,112,8,1,DL1,3,CU22
10002478,Isadora,8.22,301,99,8.5,0,DL1,2,CU42
10002479,Ivie,7.54,296,95,7.5,1,DL2,2,CU58
10002480,Izora,7.36,294,93,8.5,0,DL1,1,CU61
10002481,Janeth,8.02,312,105,6.5,1,DL3,3,CU76
10002482,Jenette,9.5,340,120,8.5,1,DL1,4,CU62
10002483,Jodie,9.22,320,110,8,1,DL1,5,CU70
10002484,Johanne,9.36,322,115,7.5,1,DL2,5,CU81
10002485,Larene,9.45,340,115,6.5,1,DL1,5,CU6
10002486,Leita,8.66,319,103,6,0,DL1,4,CU64
10002487,Leitha,8.42,315,106,8,0,DL3,3,CU82
10002488,Lesley,8.28,317,107,6.5,0,DL2,2,CU49
10002489,Lisa,8.14,314,108,7,0,DL2,3,CU18
10002490,Lissie,8.76,316,109,9,1,DL3,4,CU51
10002491,Loetta,7.92,318,106,7.5,1,DL3,2,CU85
10002492,Lota,7.66,299,97,7,0,DL3,3,CU48
10002493,Lovell,8.03,298,98,8.5,0,DL1,2,CU76
10002494,Lovetta,7.88,301,97,9,1,DL2,2,CU94
10002495,Lucila,7.66,303,99,9,0,DL1,3,CU41
10002496,Mabelle,7.84,304,100,7.5,0,DL3,4,CU50
10002497,Mannie,8,306,100,7.5,0,DL2,2,CU73
10002498,Margert,8.96,331,120,8,1,DL1,3,CU43
10002499,Maribel,9.24,332,119,6,1,DL3,4,CU31
10002500,Marilla,8.88,323,113,8,1,DL3,3,CU20
10002501,Marilouise,8.46,322,107,7,1,DL3,3,CU52
10002502,Marla,8.12,312,105,9,0,DL1,2,CU13
10002503,Marvine,8.25,314,106,8.5,0,DL3,2,CU29
10002504,Marybell,8.47,317,104,8.5,0,DL2,2,CU38
10002505,Maysel,9.05,326,112,8,1,DL1,3,CU27
10002506,Minette,8.78,316,110,6,1,DL3,3,CU97
10002507,Minta,9.18,329,111,9,1,DL3,4,CU23
10002508,Modena,9.46,338,117,9,1,DL2,4,CU36
10002509,Montie,9.38,331,116,9,1,DL1,5,CU5
10002510,Morine,8.64,304,103,6,0,DL3,5,CU43
10002511,Nelva,8.48,305,108,6.5,0,DL3,5,CU73
10002512,Nezzie,8.68,321,109,8,1,DL2,4,CU86
10002513,Norva,8.34,301,107,8,1,DL2,3,CU25
10002514,Oline,8.56,320,110,6,0,DL1,2,CU23
10002515,Olla,8.45,311,105,6,1,DL3,3,CU86
10002516,Oscar,9.04,310,106,8,1,DL2,4,CU53
10002517,Patience,8.62,299,102,6,0,DL3,3,CU17
10002518,Patsie,7.46,290,104,8.5,0,DL3,4,CU72
10002519,Persis,7.28,296,99,6,0,DL2,2,CU54
10002520,Pinkey,8.84,327,104,9,1,DL2,5,CU77
10002521,Providence,9.56,335,117,9,1,DL3,5,CU61
10002522,Quincy,9.48,334,119,7.5,1,DL1,5,CU73
10002523,Raffaela,8.36,310,106,8,0,DL2,4,CU37
10002524,Rosabel,8.22,308,108,8.5,0,DL3,3,CU88
10002525,Rosey,8.47,301,106,6.5,0,DL2,4,CU90
10002526,Salome,8.66,300,100,6,1,DL2,3,CU49
10002527,Sanjuana,9.32,323,113,8,1,DL2,3,CU19
10002528,Steve,8.71,319,112,8.5,1,DL1,3,CU75
10002529,Sunya,9.1,326,112,7.5,1,DL3,3,CU11
10002530,Toy,9.35,333,118,6,1,DL1,5,CU74
10002531,Tresa,9.76,339,114,8,1,DL2,5,CU64
10002532,Velna,8.65,303,105,8,0,DL3,5,CU97
10002533,Velora,8.56,309,105,8.5,0,DL3,5,CU94
10002534,Veneta,8.78,323,112,8.5,0,DL3,5,CU54
10002535,Verdine,9.28,333,113,7,1,DL2,5,CU57
10002536,Verlon,8.77,314,109,8.5,1,DL2,4,CU44
10002537,Verneta,8.45,312,103,8.5,0,DL1,3,CU52
10002538,Verniece,8.16,316,100,9,1,DL3,2,CU84
10002539,Vester,9.08,326,116,7,1,DL1,2,CU14
10002540,Vicky,9.12,318,109,6,0,DL3,1,CU96
10002541,Vincent,9.15,329,110,9,1,DL1,2,CU92
10002542,Vola,9.36,332,118,8.5,1,DL3,2,CU59
10002543,Vonna,9.44,331,115,8.5,1,DL2,5,CU2
10002544,Wana,9.92,340,120,6.5,1,DL2,4,CU28
10002545,Wanza,8.96,325,112,6.5,1,DL1,2,CU5
10002546,Wilbur,8.64,320,113,6.5,1,DL2,2,CU75
10002547,Will,8.48,315,105,7,0,DL1,3,CU1
10002548,Yoshie,9.11,326,114,6.5,1,DL1,3,CU63
10002549,Yukie,9.8,339,116,7.5,1,DL1,4,CU40
10002550,Zina,8.26,311,106,7,1,DL3,2,CU23
10002551,Agness,9.43,334,114,6,1,DL1,4,CU45
10002552,Aileene,9.28,332,116,6.5,1,DL1,5,CU68
10002553,Aleda,9.06,321,112,6,1,DL3,5,CU55
10002554,Altie,8.75,324,105,6,0,DL1,3,CU59
10002555,Alvie,8.89,326,108,6,0,DL3,3,CU51
10002556,Alzada,8.69,312,109,6.5,0,DL2,3,CU33
10002557,Andree,8.34,315,105,9,0,DL3,3,CU96
10002558,Angelena,8.26,309,104,9,0,DL2,2,CU7
10002559,Annell,8.14,306,106,9,0,DL2,2,CU11
10002560,Annelle,7.9,297,100,6,0,DL1,1,CU18
10002561,Ardelia,7.86,315,103,6,0,DL1,1,CU56
10002562,Arnell,7.46,298,99,7,0,DL1,1,CU32
10002563,Audria,8.5,318,109,6.5,0,DL2,3,CU70
10002564,Avonell,8.56,317,105,6,0,DL2,3,CU9
10002565,Berdell,9.01,329,111,8.5,1,DL2,4,CU12
10002566,Bernece,8.97,322,110,8.5,0,DL2,5,CU24
10002567,Bernetha,8.33,302,102,6,0,DL2,3,CU76
10002568,Bert,8.27,313,102,8,0,DL3,3,CU7
10002569,Bruce,7.8,293,97,7.5,1,DL3,2,CU86
10002570,Bunny,7.98,311,99,7.5,0,DL2,2,CU78
10002571,Canary,8.04,312,101,7,1,DL2,2,CU93
10002572,Carey,9.07,334,117,6.5,1,DL1,5,CU78
10002573,Carlie,9.13,322,110,7,1,DL2,4,CU89
10002574,Carry,9.23,323,113,8,1,DL1,4,CU82
10002575,Charlean,8.97,321,111,8,1,DL3,4,CU89
10002576,Clella,8.87,320,111,7,1,DL3,4,CU1
10002577,Cletus,9.16,329,119,8,1,DL2,4,CU82
10002578,Clover,9.04,319,110,9,0,DL3,3,CU24
10002579,Colletta,8.12,309,108,9,0,DL1,3,CU21
10002580,Corabelle,8.27,307,102,6.5,0,DL3,3,CU21
10002581,Cozetta,8.16,300,104,6.5,0,DL1,3,CU75
10002582,Cozette,8.42,305,107,7,0,DL3,2,CU27
10002583,Dartha,7.88,299,100,9,0,DL3,2,CU21
10002584,Dawna,8.8,314,110,8,0,DL2,3,CU53
10002585,Deloise,8.32,316,106,7,0,DL2,2,CU74
10002586,Dillie,9.11,327,113,8,1,DL1,4,CU39
10002587,Docia,8.68,317,107,7,1,DL2,3,CU24
10002588,Donnalee,9.44,335,118,8,1,DL3,5,CU13
10002589,Doria,9.36,331,115,6.5,1,DL1,5,CU26
10002590,Eileene,9.08,324,112,7,1,DL3,5,CU10
10002591,Elcie,9.16,324,111,9,1,DL1,5,CU16
10002592,Eleonora,8.98,323,110,7,1,DL3,5,CU17
10002593,Elmyra,8.94,322,114,7.5,1,DL2,5,CU30
10002594,Elynor,9.53,336,118,9,1,DL3,5,CU47
10002595,Ermagene,8.76,316,109,6.5,0,DL1,3,CU60
10002596,Ermalee,8.52,307,107,6,1,DL1,2,CU90
10002597,Ernesteen,8.26,306,105,8,0,DL1,2,CU4
10002598,Ernie,8.33,310,106,6.5,0,DL1,2,CU50
10002599,Ethelmae,8.43,311,104,7.5,0,DL1,3,CU74
10002600,Evah,8.69,313,107,6.5,0,DL3,3,CU37
10002601,Evora,8.54,317,103,9,1,DL3,3,CU67
10002602,Fayrene,8.46,315,110,7,1,DL3,2,CU82
10002603,Felix,9.91,340,120,6.5,1,DL1,5,CU81
10002604,Fidelia,9.87,334,120,6.5,1,DL2,5,CU27
10002605,Francesca,8.54,298,105,9,0,DL2,3,CU1
10002606,Francie,7.65,295,99,7.5,0,DL2,2,CU90
10002607,Franklin,7.89,315,99,6.5,0,DL3,2,CU10
10002608,Fusae,8.02,310,102,8,1,DL2,3,CU57
10002609,Gemma,8.16,305,106,6,0,DL1,2,CU54
10002610,Georgena,8.12,301,104,6,1,DL3,3,CU92
10002611,Gerrie,9.06,325,108,8,1,DL2,4,CU27
10002612,Gladine,9.14,328,110,9,1,DL2,4,CU32
10002613,Glady,9.66,338,120,6,1,DL1,4,CU81
10002614,Hazeline,9.78,333,119,6.5,1,DL2,5,CU20
10002615,Helaine,9.42,331,117,6,1,DL1,4,CU92
10002616,Irena,9.36,330,116,8.5,1,DL2,5,CU54
10002617,Ivadell,9.26,322,112,6.5,1,DL3,4,CU28
10002618,Jasmine,9.13,321,109,6,1,DL1,4,CU5
10002619,Jerlene,8.97,324,110,6.5,1,DL2,4,CU90
10002620,Juanell,8.42,312,104,8.5,0,DL3,3,CU30
10002621,Katherin,8.75,313,103,9,0,DL3,3,CU88
10002622,Kathyrn,8.56,316,110,7,0,DL1,3,CU41
10002623,Kimie,8.79,324,113,8,0,DL3,4,CU93
10002624,Lajune,8.45,308,109,6,0,DL3,2,CU62
10002625,Lavell,8.23,305,105,8.5,0,DL1,2,CU67
10002626,Leeta,8.03,296,99,7.5,0,DL1,2,CU81
10002627,Lelar,8.45,306,110,6,0,DL2,2,CU66
10002628,Lella,8.53,312,110,8,0,DL1,2,CU20
10002629,Leoda,8.67,318,112,9,0,DL3,3,CU71
10002630,Lilas,9.01,324,111,7.5,1,DL2,4,CU36
10002631,Loella,8.65,313,104,9,0,DL2,3,CU69
10002632,Lollie,8.33,319,106,6,1,DL2,3,CU38
10002633,Loreda,8.27,312,107,8,0,DL2,2,CU21
10002634,Lova,8.07,304,100,6.5,0,DL1,2,CU43
10002635,Lovey,9.31,330,113,6.5,1,DL2,5,CU7
10002636,Loy,9.23,326,111,7,1,DL1,5,CU17
10002637,Lulla,9.17,325,112,6,1,DL2,4,CU79
10002638,Lyn,9.19,329,114,6.5,1,DL3,5,CU34
10002639,Lyndall,8.37,310,104,8.5,0,DL3,3,CU22
10002640,Magaline,7.89,299,100,6.5,0,DL1,1,CU57
10002641,Majel,7.68,296,101,8.5,0,DL3,1,CU63
10002642,Manuelita,8.15,317,103,9,0,DL1,2,CU35
10002643,Mara,8.76,324,115,7.5,1,DL1,3,CU5
10002644,Margretta,9.04,325,114,9,1,DL3,3,CU69
10002645,Mariellen,8.56,314,107,9,0,DL2,2,CU68
10002646,Marilu,9.02,328,110,6,1,DL3,4,CU55
10002647,Marine,8.73,316,105,6,0,DL3,3,CU32
10002648,Mark,8.48,311,104,7,0,DL3,2,CU84
10002649,Marlis,8.87,324,110,9,1,DL1,3,CU18
10002650,Marrion,8.83,321,111,9,1,DL1,3,CU94
10002651,Marvelle,8.57,320,104,6,1,DL1,3,CU76
10002652,Mattye,9,316,99,9,0,DL2,2,CU91
10002653,Michelle,8.54,318,100,8,1,DL2,2,CU34
10002654,Midge,9.68,335,115,8,1,DL1,4,CU25
10002655,Mima,9.12,321,114,8.5,0,DL2,4,CU59
10002656,Montine,8.37,307,110,6,0,DL2,4,CU38
10002657,Morene,8.56,309,99,6,0,DL3,3,CU25
10002658,Myrta,8.64,324,100,7,1,DL2,3,CU93
10002659,Nelson,8.76,326,102,6.5,1,DL1,4,CU76
10002660,Odilia,9.34,331,119,7,1,DL2,4,CU67
10002661,Oleda,9.13,327,108,7,1,DL1,5,CU66
10002662,Olie,8.09,312,104,9,0,DL1,3,CU54
10002663,Ople,8.36,308,103,8,1,DL2,2,CU82
10002664,Otila,8.79,324,111,8,1,DL3,3,CU9
10002665,Palmira,8.76,325,110,7,1,DL3,2,CU86
10002666,Pandora,8.68,313,102,6.5,0,DL2,3,CU35
10002667,Pasqualina,8.45,312,105,8.5,0,DL3,2,CU27
10002668,Pearlee,8.17,314,107,7,1,DL2,3,CU91
10002669,Pierina,9.14,327,113,9,0,DL3,4,CU93
10002670,Pricilla,8.34,308,108,7,0,DL3,4,CU10
10002671,Romelia,8.22,306,105,7.5,1,DL2,2,CU50
10002672,Rosalene,7.86,299,96,6,0,DL2,2,CU13
10002673,Rosana,7.64,294,95,6,0,DL1,1,CU4
10002674,Ruthanne,8.01,312,99,9,1,DL3,1,CU32
10002675,Ruthella,7.95,315,100,6.5,0,DL2,1,CU49
10002676,Samella,8.96,322,110,9,1,DL1,3,CU48
10002677,Setsuko,9.45,329,113,6,1,DL1,5,CU5
10002678,Shelley,8.62,320,101,9,0,DL3,2,CU53
10002679,Shellie,8.49,308,103,6.5,0,DL2,2,CU74
10002680,Shizue,8.73,304,102,6,0,DL2,2,CU84
10002681,Solveig,8.64,311,102,8.5,1,DL1,3,CU90
10002682,Teresita,9.11,317,110,6.5,1,DL1,3,CU48
10002683,Terri,8.79,312,106,6,1,DL2,3,CU91
10002684,Theona,8.9,321,111,8,1,DL1,3,CU94
10002685,Thera,9.66,340,112,6,1,DL2,4,CU29
10002686,Tom,9.26,331,116,9,1,DL2,5,CU83
10002687,Van,9.19,336,118,7.5,1,DL2,5,CU85
10002688,Verle,9.08,324,114,7.5,1,DL2,5,CU6
10002689,Versa,9.02,314,104,7.5,0,DL3,4,CU49
10002690,Vicie,9,313,109,6,0,DL1,3,CU48
10002691,Vinita,7.65,307,105,6,0,DL2,2,CU75
10002692,Viona,7.87,300,102,9,0,DL2,2,CU15
10002693,Waldine,7.97,302,99,8.5,0,DL3,2,CU91
10002694,Wessie,8.18,312,98,7.5,1,DL3,1,CU21
10002695,Wilbert,8.32,316,101,9,1,DL2,2,CU27
10002696,Wilmoth,8.57,317,100,7.5,0,DL3,2,CU85
10002697,Wylma,8.67,310,107,7.5,0,DL2,3,CU90
10002698,Yukiko,9.11,320,120,7,0,DL2,3,CU49
10002699,Adelfa,9.24,330,114,8,1,DL3,3,CU87
10002700,Albena,8.65,305,112,6,0,DL3,3,CU65
10002701,Alejandra,8,309,106,7.5,0,DL2,2,CU73
10002702,Aletta,8.76,319,108,6.5,0,DL3,2,CU33
10002703,Allena,8.45,322,105,8,1,DL1,2,CU18
10002704,Almedia,8.55,323,107,7.5,1,DL2,3,CU87
10002705,Altagracia,8.43,313,106,8.5,0,DL2,2,CU26
10002706,Alton,8.8,321,109,7,1,DL2,3,CU87
10002707,Amos,9.1,323,110,8,1,DL1,3,CU50
10002708,Apolonia,9,325,112,6,1,DL1,4,CU48
10002709,Aquilla,8.53,312,108,6.5,0,DL3,3,CU66
10002710,Ariel,8.6,308,110,8,0,DL3,4,CU8
10002711,Arzella,8.74,320,104,7,1,DL3,3,CU89
10002712,Avonne,9.18,328,108,7.5,1,DL3,4,CU42
10002713,Belma,9,311,107,7,1,DL2,4,CU68
10002714,Bena,8.04,301,100,8.5,0,DL3,3,CU79
10002715,Berdena,8.13,305,105,8,0,DL3,2,CU92
10002716,Bernette,8.07,308,104,7,0,DL2,2,CU32
10002717,Bethyl,7.86,298,101,9,0,DL1,2,CU57
10002718,Bettymae,8.01,300,99,7.5,0,DL3,1,CU11
10002719,Bianca,8.8,324,111,6.5,1,DL2,3,CU19
10002720,Billee,8.69,327,113,7,1,DL1,4,CU15
10002721,Birda,8.5,317,106,8.5,1,DL2,3,CU13
10002722,Birdell,8.44,323,104,7.5,1,DL2,3,CU25
10002723,Brigida,8.27,314,107,7,0,DL1,2,CU69
10002724,Camelia,8.18,305,102,7,0,DL2,2,CU33
10002725,Caroll,8.33,315,104,6,0,DL3,3,CU46
10002726,Chizuko,9.14,326,116,6.5,1,DL3,3,CU36
10002727,Claudean,8.02,299,100,7.5,0,DL2,3,CU52
10002728,Collene,7.86,295,101,7.5,0,DL2,2,CU17
10002729,Consepcion,8.77,324,112,6,1,DL2,4,CU26
10002730,Corinna,7.89,297,96,6.5,0,DL1,2,CU25
10002731,Cornelius,8.66,327,113,6.5,1,DL1,3,CU96
10002732,Cuba,8.12,311,105,9,1,DL3,2,CU40
10002733,Cuca,8.21,308,106,6.5,1,DL1,3,CU53
10002734,Daisie,8.54,319,108,9,1,DL3,3,CU43
10002735,Damaris,8.65,312,107,8.5,1,DL2,4,CU4
10002736,Daphene,9.11,325,111,8,1,DL3,4,CU47
10002737,Dasie,8.79,319,110,6,0,DL3,3,CU69
10002738,Debra,9.47,332,118,8,1,DL2,5,CU18
10002739,Delight,8.74,323,108,9,1,DL2,5,CU68
10002740,Delphina,8.66,324,107,6.5,1,DL1,5,CU58
10002741,Diamantina,8.46,312,107,9,1,DL3,3,CU44
10002742,Dianna,8.76,326,110,6,1,DL3,3,CU46
10002743,Donie,8.24,308,106,7.5,0,DL3,3,CU95
10002744,Dorothie,8.13,305,103,8,0,DL2,2,CU65
10002745,Dorothye,7.34,295,96,7,0,DL1,2,CU84
10002746,Dula,7.43,316,98,6,0,DL1,1,CU73
10002747,Earlyne,7.64,304,97,6.5,0,DL2,2,CU10
10002748,Earma,7.34,299,94,9,0,DL3,1,CU51
10002749,Edwinna,7.25,302,99,7,0,DL1,1,CU19
10002750,Eleonor,8.04,313,101,9,0,DL1,3,CU25
10002751,Elmarie,8.27,318,107,8,1,DL3,3,CU51
10002752,Eloyse,8.67,325,110,9,1,DL1,4,CU89
10002753,Elverna,8.06,303,100,8,1,DL3,2,CU94
10002754,Emmagene,8.17,300,102,7,0,DL3,3,CU80
10002755,Emmogene,7.67,297,98,7.5,0,DL2,2,CU51
10002756,Ercel,8.12,317,106,6.5,0,DL3,2,CU41
10002757,Erica,8.77,327,109,9,1,DL1,3,CU23
10002758,Ethlyn,7.89,301,104,6,1,DL3,2,CU58
10002759,Etsuko,7.64,314,105,9,0,DL1,2,CU74
10002760,Evelyna,8.44,321,107,8.5,0,DL1,2,CU46
10002761,Everett,8.64,322,110,9,1,DL1,3,CU30
10002762,Fleeta,9.54,334,116,8.5,1,DL2,4,CU70
10002763,Floree,9.23,338,115,8,1,DL1,5,CU97
10002764,Forest,8.36,306,103,6,0,DL2,2,CU2
10002765,Frederica,8.9,313,102,7,1,DL1,3,CU79
10002766,Fronnie,9.17,330,114,7.5,1,DL3,4,CU91
10002767,Garnette,8.34,320,104,6.5,1,DL2,3,CU67
10002768,Gaye,7.46,311,98,9,0,DL2,1,CU5
10002769,Genie,7.88,298,92,6.5,0,DL1,1,CU7
10002770,Gerline,8.03,301,98,6.5,1,DL1,1,CU51
10002771,Glendola,8.24,310,103,6.5,0,DL2,2,CU28
10002772,Gwendola,9.22,324,110,7.5,1,DL3,3,CU72
10002773,Hanako,9.62,336,119,7.5,1,DL1,4,CU35
10002774,Hubert,8.54,321,109,6,1,DL3,3,CU96
10002775,Iantha,7.65,315,105,9,0,DL1,2,CU46
10002776,Ileene,7.66,304,101,8.5,0,DL2,2,CU34
10002777,Ivalee,7.43,297,96,7.5,0,DL1,2,CU73
10002778,Juan,7.56,290,100,6.5,0,DL1,1,CU71
10002779,Juanda,7.65,303,98,8,0,DL1,1,CU97
10002780,Judie,8.43,311,99,8,1,DL1,1,CU8
10002781,Julienne,8.84,322,104,6,1,DL2,3,CU10
10002782,Karolyn,8.67,319,105,6.5,1,DL1,3,CU49
10002783,Katharyn,9.15,324,110,7.5,1,DL1,4,CU33
10002784,Kathlene,8.26,300,100,8.5,0,DL1,3,CU64
10002785,Lavaun,9.74,340,113,8.5,1,DL3,4,CU87
10002786,Leontine,9.82,335,117,6,1,DL1,5,CU38
10002787,Lesta,7.96,302,101,9,0,DL2,2,CU6
10002788,Letta,8.1,307,105,9,0,DL2,2,CU2
10002789,Leva,7.8,296,97,9,0,DL2,2,CU33
10002790,Leverne,8.44,320,108,8,1,DL1,3,CU80
10002791,Lorie,8.24,314,102,8,0,DL1,2,CU30
10002792,Loucille,8.65,318,106,7,0,DL1,3,CU58
10002793,Luanna,9.12,326,112,7,1,DL1,4,CU29
10002794,Lucillie,8.76,317,104,6.5,0,DL3,2,CU62
10002795,Madine,9.23,329,111,7.5,1,DL2,4,CU77
10002796,Margreat,9.04,324,110,6,1,DL1,3,CU12
10002797,Marise,9.11,325,107,6,1,DL2,3,CU84
10002798,Marty,9.45,330,116,9,1,DL3,4,CU94
10002799,Mathilde,8.78,312,103,8,0,DL3,3,CU30
10002800,Maudell,9.66,333,117,7,1,DL1,4,CU36
10002801,Max,9.65,337,118,9,1,DL2,4,CU11
10002802,Maydell,8.87,324,107,6,1,DL1,4,CU70
10002803,Mazella,8,316,104,8.5,1,DL2,3,CU56
10002804,Merrell,8.67,322,110,7,1,DL2,3,CU4
10002805,Midori,8.21,314,103,7,0,DL1,2,CU57
10002806,Miranda,9.34,330,115,6,1,DL2,5,CU88
10002807,Monie,8.2,321,109,8.5,1,DL3,3,CU59
10002808,Murry,7.9,308,101,7,0,DL3,2,CU66
10002809,Myla,8,302,102,8,0,DL3,1,CU17
10002810,Naomie,8.6,323,108,8,0,DL2,3,CU48
10002811,Narcissus,8.4,325,106,8,1,DL1,3,CU73
10002812,Nelia,9,327,111,6.5,1,DL2,4,CU63
10002813,Nicholas,9.1,328,112,8.5,1,DL3,4,CU61
10002814,Ofilia,8,307,109,7.5,1,DL2,3,CU83
10002815,Oletta,8.2,311,104,8.5,1,DL2,3,CU78
10002816,Oliva,8.3,314,105,8.5,0,DL1,3,CU48
10002817,Oliver,8.7,317,107,8.5,0,DL3,3,CU61
10002818,Orena,8,319,106,9,1,DL3,3,CU66
10002819,Orlene,8.8,318,110,6.5,0,DL1,3,CU46
10002820,Orva,8.5,303,102,6.5,0,DL3,3,CU93
10002821,Palmina,7.9,312,107,7,1,DL3,3,CU4
10002822,Patrick,8.4,325,114,7,0,DL1,4,CU36
10002823,Pilar,9.5,328,116,7,1,DL2,5,CU23
10002824,Porfiria,9.7,334,119,8.5,1,DL3,5,CU25
10002825,Regenia,9.8,336,119,8,1,DL1,5,CU34
10002826,Reita,9.6,340,120,8.5,1,DL3,5,CU86
10002827,Renetta,8.8,322,109,7,0,DL1,5,CU33
10002828,Romilda,7.5,298,98,8.5,1,DL3,2,CU50
10002829,Rozena,7.2,295,93,8.5,0,DL2,1,CU37
10002830,Rudy,7.3,310,99,7.5,0,DL3,2,CU81
10002831,Rushie,8.1,300,97,6.5,1,DL3,2,CU8
10002832,Ruthanna,8.3,327,103,7,1,DL3,3,CU57
10002833,Seferina,9.4,338,118,7,1,DL3,4,CU59
10002834,Sena,9.6,340,114,7,1,DL3,5,CU42
10002835,Senora,9.8,331,112,6,1,DL1,5,CU94
10002836,Shelly,9.2,320,110,7,1,DL3,5,CU47
10002837,Shirlene,8.4,299,106,7.5,0,DL2,2,CU78
10002838,Shirleyann,7.8,300,105,8,0,DL1,1,CU11
10002839,Shirly,7.5,304,105,6,0,DL1,1,CU33
10002840,Sophronia,7.7,307,108,6,0,DL3,2,CU8
10002841,Sueko,8,308,110,9,1,DL1,3,CU75
10002842,Sussie,8.2,316,105,8.5,1,DL1,2,CU75
10002843,Suzan,8.5,313,107,7,1,DL2,2,CU63
10002844,Suzann,9.1,332,117,6.5,0,DL2,4,CU79
10002845,Theta,9.4,326,113,7.5,1,DL3,5,CU53
10002846,Tomasita,9.1,322,110,7.5,1,DL1,5,CU66
10002847,Venetia,9.3,329,114,7.5,1,DL2,5,CU30
10002848,Verne,9.7,339,119,7,0,DL1,5,CU72
10002849,Victorine,8.85,321,110,6.5,1,DL3,3,CU83
10002850,Wilhemina,8.4,327,111,7,1,DL2,4,CU24
10002851,Wilna,8.3,313,98,6,1,DL1,3,CU15
10002852,Wonda,7.9,312,100,8,1,DL1,2,CU96
10002853,Yasuko,8,334,116,8,1,DL1,4,CU32
10002854,Yoneko,8.1,324,112,7.5,1,DL1,4,CU75
10002855,Zeffie,8,322,110,6,0,DL2,3,CU78
10002856,Zelia,7.7,320,103,9,0,DL2,3,CU32
10002857,Zenna,7.4,316,102,8.5,0,DL1,3,CU62
10002858,Adabelle,7.6,298,99,6,0,DL1,2,CU31
10002859,Adair,6.8,300,99,7,1,DL3,1,CU75
10002860,Aldora,8.3,311,104,8,0,DL2,2,CU32
10002861,Aleatha,8.1,309,100,8,0,DL1,2,CU9
10002862,Alethea,8.2,307,101,9,0,DL1,3,CU24
10002863,Algie,8.2,304,105,9,1,DL1,2,CU2
10002864,Allyne,8.5,315,107,9,1,DL3,2,CU18
10002865,Alvis,8.7,325,111,7.5,0,DL3,3,CU26
10002866,Amey,8.92,325,112,8.5,0,DL3,4,CU36
10002867,Annemarie,9.02,327,114,9,0,DL3,3,CU47
10002868,Anona,8.64,316,107,6,1,DL1,2,CU62
10002869,Arda,9.22,318,109,8,1,DL2,3,CU88
10002870,Areta,9.16,328,115,8.5,1,DL3,4,CU25
10002871,Arma,9.64,332,118,6,1,DL2,5,CU50
10002872,Arretta,9.76,336,112,8.5,1,DL2,5,CU97
10002873,Arta,9.45,321,111,8,1,DL1,5,CU52
10002874,Artemisa,9.04,314,108,9,1,DL3,4,CU71
10002875,Audene,8.9,314,106,9,0,DL3,3,CU78
10002876,Aura,8.56,329,114,8,1,DL3,2,CU27
10002877,Avalon,8.72,327,112,9,1,DL3,3,CU34
10002878,Averil,8.22,301,99,7.5,0,DL2,2,CU62
10002879,Benny,7.54,296,95,7.5,1,DL1,2,CU66
10002880,Berdina,7.36,294,93,9,0,DL1,1,CU79
10002881,Berdine,8.02,312,105,9,1,DL1,3,CU95
10002882,Bertice,9.5,340,120,6,1,DL3,4,CU90
10002883,Bertina,9.22,320,110,9,1,DL1,5,CU49
10002884,Bina,9.36,322,115,7,1,DL2,5,CU45
10002885,Brunetta,9.45,340,115,8,1,DL1,5,CU35
10002886,Carlean,8.66,319,103,9,0,DL2,4,CU19
10002887,Carola,8.42,315,106,7,0,DL3,3,CU88
10002888,Celestia,8.28,317,107,9,0,DL3,2,CU44
10002889,Charis,8.14,314,108,8,0,DL1,3,CU30
10002890,Charlotta,8.76,316,109,6.5,1,DL3,4,CU16
10002891,Charlyn,7.92,318,106,8.5,1,DL1,2,CU95
10002892,Christen,7.66,299,97,7,0,DL3,3,CU69
10002893,Clarie,8.03,298,98,6,0,DL3,2,CU60
10002894,Clarinda,7.88,301,97,6,1,DL3,2,CU18
10002895,Clarita,7.66,303,99,7.5,0,DL1,3,CU52
10002896,Cledith,7.84,304,100,6.5,0,DL2,4,CU76
10002897,Cloie,8,306,100,8,0,DL2,2,CU46
10002898,Clorine,8.96,331,120,7,1,DL3,3,CU34
10002899,Curlie,9.24,332,119,6,1,DL2,4,CU17
